2,0.7632817625999451
4,0.7525842189788818
0,0.7599266767501831
0,0.7612903118133545
0,0.7549987435340881
3,0.7411418557167053
3,0.7602566480636597
1,0.6938923001289368
1,0.7581939101219177
1,0.7574729323387146
1,0.6977540850639343
0,0.548129141330719
3,0.7281502485275269
0,0.7577911019325256
0,0.7621890306472778
2,0.6778000593185425
1,0.7661253809928894
2,0.7714940905570984
0,0.7663888931274414
0,0.7681466341018677
0,0.7614706754684448
1,0.7641220092773438
1,0.760986328125
1,0.7333897948265076
3,0.7553037405014038
0,0.7657394409179688
1,0.7527444958686829
0,0.771470844745636
0,0.7571187019348145
0,0.7854201793670654
0,0.7590472102165222
3,0.7582640051841736
1,0.7570440769195557
0,0.7656340003013611
3,0.7292076945304871
0,0.7600340843200684
1,0.674303412437439
3,0.7605145573616028
4,0.6691306829452515
2,0.7610098123550415
2,0.7443158626556396
1,0.7278861403465271
0,0.7621574401855469
4,0.7601226568222046
0,0.7554842233657837
0,0.7608612775802612
1,0.7332848906517029
0,0.759660005569458
0,0.7171303629875183
0,0.7574089169502258
3,0.7643455862998962
0,0.7169316411018372
3,0.7449737191200256
0,0.7748568058013916
4,0.7515377998352051
2,0.7604198455810547
0,0.6903585195541382
3,0.7627416849136353
0,0.5762271881103516
1,0.6111233830451965
0,0.7627577781677246
0,0.4203152358531952
0,0.7595195174217224
0,0.7640950679779053
1,0.691718339920044
0,0.5638206005096436
1,0.7548738121986389
0,0.7627362608909607
1,0.7336013317108154
0,0.7621585130691528
1,0.6357852816581726
1,0.7653149366378784
1,0.7547923922538757
3,0.7383780479431152
1,0.7680702209472656
0,0.7608417868614197
2,0.760140061378479
1,0.7632439136505127
3,0.7614328861236572
1,0.4076540470123291
1,0.7559523582458496
0,0.7641149759292603
0,0.7052035927772522
1,0.7611832022666931
3,0.7467411756515503
3,0.6203426718711853
1,0.6951862573623657
0,0.7565683722496033
1,0.761685311794281
0,0.7606103420257568
0,0.7856698632240295
1,0.7842423915863037
3,0.7637318968772888
0,0.7612976431846619
1,0.5991537570953369
3,0.7420515418052673
4,0.7499904632568359
3,0.7564420104026794
0,0.7527655959129333
1,0.7597736120223999
3,0.7639698386192322
0,0.7615457773208618
3,0.767903745174408
4,0.7562406063079834
0,0.5040681958198547
0,0.7296876311302185
0,0.6728019714355469
1,0.6994272470474243
3,0.638261616230011
0,0.7587890625
0,0.7500483989715576
4,0.7562326788902283
1,0.7610040903091431
3,0.7577020525932312
0,0.757784366607666
0,0.7672595381736755
1,0.7547412514686584
0,0.7399038672447205
1,0.7258058786392212
0,0.7719780206680298
0,0.7608656287193298
1,0.672738254070282
2,0.7566078305244446
0,0.7627605199813843
0,0.7607211470603943
1,0.7583476305007935
0,0.7644169926643372
1,0.6075282692909241
3,0.764797568321228
1,0.7632493376731873
1,0.7519897222518921
0,0.7587176561355591
0,0.7622266411781311
1,0.7567645311355591
1,0.7333522439002991
0,0.5083490014076233
1,0.7511695623397827
3,0.7605104446411133
2,0.7606549859046936
0,0.7568427324295044
0,0.7656131982803345
3,0.7434079647064209
0,0.7638252973556519
1,0.5367825627326965
1,0.7628699541091919
4,0.7512056231498718
4,0.5528118014335632
0,0.7613480091094971
4,0.41658860445022583
1,0.7061604261398315
3,0.43434402346611023
0,0.7573551535606384
1,0.7541543245315552
2,0.7566826343536377
3,0.7585970163345337
1,0.7378402352333069
1,0.6525028347969055
0,0.7593466639518738
1,0.6077762246131897
0,0.7652863264083862
3,0.7575744986534119
0,0.757654070854187
3,0.6839820742607117
0,0.7616927623748779
1,0.7593616843223572
0,0.7525092959403992
0,0.7571620345115662
0,0.7593274712562561
4,0.7645120024681091
1,0.7575986385345459
1,0.7562227845191956
1,0.7604789137840271
0,0.762084424495697
1,0.7554420232772827
1,0.7591561079025269
0,0.7637758851051331
0,0.760837197303772
